episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
830,353,232,103.5,
835,350,263,100.69,
840,329,250,99.55,
845,327,263,100.8,
850,350,262,102.0,
855,363,249,100.77,
860,354,258,99.57000000000001,
865,337,258,100.49000000000001,
870,352,249,98.97,
875,355,237,104.06,
880,362,260,101.11,
885,365,252,99.97,
890,339,257,101.97999999999999,
895,342,263,101.05999999999999,
900,354,253,101.85,
905,377,239,99.96,
910,369,245,99.83,
915,336,269,99.34,
920,342,237,99.5,
925,349,237,101.5,
930,353,242,100.36000000000001,
935,351,240,99.57000000000001,
940,335,241,100.45,
945,335,238,97.38,
950,351,246,100.99000000000001,
955,369,241,99.82000000000001,
960,368,241,99.77,
965,341,241,100.06,
970,376,242,99.6,
975,344,230,100.72,
980,357,217,100.75,
985,363,244,101.35000000000001,
990,361,248,101.73,
995,344,240,102.13,
1000,343,221,99.16000000000001,
1005,351,250,100.53,
1010,357,241,98.41,
1015,361,242,99.48,
1020,354,246,101.14999999999999,
1025,354,236,100.13,
1030,347,228,102.2,
1035,341,215,100.47,
1040,346,235,100.98,
1045,354,235,99.62,
1050,339,225,102.88,
1055,344,226,99.94,
1060,333,244,98.63999999999999,
1065,347,237,100.01,
1070,339,217,97.87,
1075,341,213,98.03,
1080,345,234,100.47,
1085,351,237,98.42,
1090,371,227,100.36,
1095,358,232,98.92999999999999,
1100,352,222,100.05,
1105,363,214,100.75,
1110,363,218,98.61,
1115,350,235,100.39,
1120,341,225,99.33,
1125,327,227,101.97,
1130,345,212,99.98,
1135,346,228,97.42,
1140,345,230,101.53999999999999,
1145,343,215,97.44999999999999,
1150,337,215,99.04,
1155,341,215,99.21,
1160,345,206,99.39,
1165,347,215,98.66000000000001,
1170,340,229,98.75,
1175,352,232,99.59,
1180,342,194,98.83,
1185,348,203,99.35,
1190,364,237,97.77,
1195,352,229,99.74000000000001,
1200,351,199,100.07000000000001,
1205,372,202,98.8,
1210,350,221,99.13,
1215,344,230,97.82000000000001,
1220,353,212,99.97,
1225,355,207,98.68,
1230,336,207,99.71000000000001,
1235,347,220,97.92,
1240,357,215,98.31,
1245,369,191,98.27000000000001,
1250,348,192,99.9,
1255,328,194,98.53999999999999,
1260,346,193,98.92999999999999,
1265,371,199,99.14999999999999,
1270,350,192,99.08999999999999,
1275,342,202,99.92999999999999,
1280,336,198,99.48,
1285,365,209,100.58999999999999,
1290,343,208,99.5,
1295,352,213,100.95,
1300,354,219,99.02999999999999,
1305,360,203,99.86,
1310,340,205,101.46000000000001,
1315,337,200,101.82,
1320,338,209,99.44,
1325,339,191,99.28999999999999,
1330,335,209,96.91000000000001,
1335,334,201,99.78,
1340,340,191,98.23,
1345,363,205,99.77,
1350,357,201,100.85,
1355,328,199,97.81,
1360,360,197,96.88000000000001,
1365,346,204,101.19,
1370,351,198,100.36999999999999,
1375,353,209,96.95,
1380,339,188,99.08,
1385,368,182,99.94999999999999,
1390,360,214,98.55,
1395,347,195,99.07,
1400,363,196,99.75999999999999,
1405,343,200,98.5,
1410,338,203,99.83,
1415,343,189,100.64999999999999,
1420,343,195,98.61,
1425,334,187,97.61,
1430,356,188,98.09,
1435,355,184,100.1,
1440,362,185,99.55,
1445,374,190,99.42999999999999,
1450,351,191,99.6,
1455,332,180,99.08,
1460,342,203,98.89,
1465,353,192,100.4,
1470,361,197,98.74,
1475,348,186,98.11,
1480,336,190,98.5,
1485,361,204,97.49,
1490,354,204,99.88,
1495,367,187,100.51,
1500,347,188,99.63000000000001,
1505,339,192,99.11000000000001,
1510,347,200,99.38,
1515,337,189,97.96000000000001,
1520,361,178,96.63,
1525,368,196,98.05,
1530,344,202,98.42,
1535,350,192,97.11999999999999,
1540,348,186,96.39,
1545,365,181,102.94000000000001,
1550,341,188,98.17,
1555,342,181,98.96000000000001,
1560,338,188,100.16000000000001,
1565,349,196,98.28999999999999,
1570,348,205,97.04,
1575,336,180,99.37,
1580,349,186,99.66,
1585,348,172,100.89999999999999,
1590,364,193,98.98,
1595,364,178,98.98,
1600,360,183,99.69,
1605,346,190,97.07,
1610,323,183,102.11,
1615,377,184,98.86,
1620,353,181,99.78,
1625,339,182,98.32,
1630,346,178,98.03,
1635,342,175,97.63,
1640,352,178,96.78999999999999,
1645,363,168,99.72,
1650,364,174,98.52999999999999,
1655,363,176,98.33999999999999,
1660,358,175,95.88000000000001,
1665,323,192,98.86,
1670,355,196,97.85000000000001,
1675,345,200,97.07,
1680,351,190,98.2,
1685,350,191,99.73,
1690,355,190,95.63,
1695,349,181,97.55,
1700,358,187,98.97,
1705,356,173,101.63000000000001,
1710,348,163,97.5,
1715,336,168,97.66999999999999,
1720,351,180,98.14999999999999,
1725,327,170,99.63000000000001,
1730,328,185,98.99,
1735,352,178,98.28999999999999,
1740,339,168,99.02000000000001,
1745,343,181,97.83,
1750,357,170,99.32000000000001,
1755,346,161,97.66000000000001,
1760,359,175,97.53,
1765,355,183,98.63,
1770,365,171,98.04,
1775,359,163,97.13,
1780,356,156,99.52,
1785,367,171,95.87,
1790,352,181,99.24,
1795,335,174,96.4,
1800,366,167,98.96,
1805,366,174,98.60000000000001,
1810,368,174,97.73,
1815,348,176,97.95,
1820,367,185,99.64,
1825,335,174,97.76,
1830,333,173,97.38,
1835,378,174,100.76,
1840,374,182,99.33,
1845,351,170,97.57,
1850,322,171,98.05,
1855,349,161,99.0,
1860,337,148,97.41,
1865,342,167,100.1,
1870,356,158,98.78,
1875,346,159,97.4,
1880,351,175,97.82000000000001,
1885,335,178,98.03999999999999,
1890,334,178,97.32000000000001,
1895,357,180,98.68,
1900,333,176,99.12,
1905,359,164,98.79,
1910,343,180,98.96000000000001,
1915,335,169,97.66,
1920,338,173,97.93,
1925,330,189,96.22,
1930,330,186,102.29,
1935,340,164,98.03999999999999,
1940,383,173,99.14,
1945,371,158,97.86000000000001,
1950,344,166,97.73,
1955,363,171,98.94999999999999,
1960,334,173,97.88000000000001,
1965,351,160,97.85,
1970,344,174,99.03,
1975,334,173,97.08,
1980,352,171,96.75,
1985,381,183,99.75,
1990,374,175,99.64999999999999,
1995,343,183,96.5,
2000,343,189,98.63,
2005,345,169,100.08999999999999,
2010,338,177,97.3,
2015,356,158,97.09,
2020,357,167,99.97999999999999,
2025,363,201,99.05,
2030,338,177,97.5,
2035,343,157,99.13,
2040,339,191,97.03,
2045,343,179,97.3,
2050,354,160,97.32000000000001,
2055,362,182,98.55,
2060,342,174,97.53,
2065,339,178,99.17999999999999,
2070,361,165,99.52,
2075,343,155,101.98,
2080,346,191,98.83,
2085,359,177,97.80000000000001,
2090,344,174,98.74000000000001,
2095,346,170,98.33,
2100,351,172,98.94,
2105,339,173,96.63000000000001,
2110,320,156,100.09,
2115,353,167,98.7,
2120,367,188,98.98,
2125,337,176,98.85,
2130,331,171,97.11999999999999,
2135,324,171,97.85000000000001,
2140,343,164,98.33,
2145,361,179,98.36,
2150,357,163,99.78,
2155,341,165,100.06,
2160,344,172,98.21000000000001,
2165,358,192,98.61,
2170,351,176,99.28999999999999,
2175,356,175,97.58,
2180,377,174,100.33,
2185,371,193,98.06,
2190,361,185,97.28,
2195,347,164,96.59,
2200,362,163,97.19,
2205,359,173,100.41,
2210,343,161,98.36,
2215,338,177,98.66,
2220,346,171,97.79,
2225,353,179,99.14,
2230,354,185,98.53,
2235,357,180,95.97999999999999,
2240,346,176,97.58999999999999,
2245,342,176,97.88,
2250,342,180,97.53,
2255,337,163,99.17999999999999,
2260,349,162,99.24,
2265,341,172,97.47,
2270,326,181,96.98,
2275,337,178,98.09,
2280,353,175,100.0,
2285,364,188,100.16999999999999,
2290,353,182,97.76,
2295,359,181,97.96000000000001,
2300,394,171,96.36,
2305,353,178,97.31,
2310,358,177,97.46,
2315,350,176,100.14,
2320,360,190,98.46,
2325,341,197,96.41000000000001,
2330,348,179,99.67,
2335,341,181,98.55000000000001,
2340,354,171,96.5,
2345,345,169,100.85,
2350,361,191,99.63,
2355,342,184,97.18,
2360,366,165,97.27000000000001,
2365,334,165,98.31,
2370,332,181,98.47,
2375,353,189,97.16,
2380,358,159,98.05,
2385,345,155,98.19,
2390,350,174,99.47,
2395,343,184,98.47,
2400,351,180,97.55,
2405,371,173,97.08,
2410,330,171,97.98,
2415,355,179,97.96,
2420,345,177,95.31,
2425,339,188,97.02999999999999,
2430,330,194,97.69,
2435,347,182,99.16,
2440,346,187,98.16,
2445,359,189,100.45,
2450,359,183,98.42999999999999,
2455,339,190,97.38000000000001,
2460,353,189,101.2,
2465,356,195,96.97,
2470,358,191,98.01,
2475,349,179,98.57000000000001,
2480,353,195,98.12,
2485,346,188,98.25999999999999,
2490,348,181,98.78,
2495,336,186,98.3,
2500,349,169,96.78999999999999,
2505,345,198,98.16000000000001,
2510,356,171,98.19,
2515,363,174,100.31,
2520,354,197,98.14,
2525,348,202,98.1,
2530,344,177,95.63999999999999,
2535,351,195,100.24,
2540,360,186,97.99,
2545,371,171,99.45,
2550,345,179,99.16,
2555,355,204,99.95,
2560,348,180,99.14,
2565,337,189,99.26,
2570,340,191,97.77,
2575,336,177,99.28,
2580,364,178,98.95,
2585,357,194,98.9,
2590,351,178,97.52999999999999,
2595,347,174,97.25,
2600,370,179,99.83000000000001,
2605,338,184,98.27,
2610,334,181,99.02,
2615,332,187,100.82000000000001,
2620,346,198,97.36,
2625,333,174,97.42,
2630,328,187,98.10000000000001,
2635,345,186,98.71,
2640,371,192,97.3,
2645,361,185,98.75,
2650,364,188,97.34,
2655,355,190,98.8,
2660,339,184,97.29,
2665,337,189,99.8,
2670,342,181,98.61,
2675,325,193,98.65,
2680,344,184,97.86999999999999,
2685,349,190,96.13999999999999,
2690,343,178,98.5,
2695,324,183,95.47,
2700,348,174,98.00999999999999,
2705,372,176,97.99000000000001,
2710,353,171,98.99000000000001,
2715,352,170,100.16,
2720,337,175,98.39,
2725,334,174,97.68,
2730,341,188,98.22,
2735,343,175,98.35000000000001,
2740,371,188,98.37,
2745,351,182,98.86,
2750,345,173,98.42999999999999,
2755,334,175,97.39999999999999,
2760,347,185,97.96000000000001,
2765,357,177,97.86,
2770,366,179,99.17,
2775,356,169,97.85,
2780,352,165,99.34,
2785,357,173,95.16000000000001,
2790,369,181,98.0,
2795,346,194,96.59,
2800,326,169,99.19,
2805,350,194,100.19,
2810,358,197,98.73,
2815,355,172,98.45,
2820,374,172,96.36,
2825,339,189,97.14999999999999,
2830,321,196,96.14,
2835,360,183,97.8,
2840,365,181,99.46,
2845,359,181,98.91,
2850,343,192,98.28,
2855,355,189,97.93,
2860,354,177,96.66,
2865,358,199,99.34,
2870,345,192,101.85,
2875,346,184,100.85000000000001,
2880,336,190,99.45,
2885,345,163,95.71,
2890,366,181,98.96000000000001,
2895,350,180,98.57000000000001,
2900,368,192,98.58999999999999,
2905,347,183,95.66000000000001,
2910,343,182,97.81,
2915,348,188,96.91,
2920,364,180,95.60000000000001,
2925,366,175,97.23,
2930,360,190,97.07000000000001,
2935,341,182,96.47,
2940,351,193,98.6,
2945,344,194,97.9,
2950,343,200,99.66000000000001,
2955,357,190,98.9,
2960,347,199,99.97,
2965,348,172,96.8,
2970,369,160,96.65,
2975,354,188,98.2,
2980,353,192,98.39,
2985,354,180,97.92,
2990,345,176,98.47,
2995,359,184,98.24,
3000,350,188,98.60000000000001,
3005,376,196,99.84,
3010,358,166,99.02,
3015,343,170,98.13,
3020,334,182,97.88,
3025,335,182,99.69,
3030,341,190,99.13,
3035,330,186,98.42999999999999,
3040,332,159,97.23,
3045,351,185,97.41,
3050,337,190,97.78,
3055,351,175,96.83,
3060,359,177,98.74000000000001,
3065,350,165,98.06,
3070,347,174,100.13,
3075,353,185,98.87,
3080,352,188,100.0,
3085,349,189,99.78999999999999,
3090,361,196,100.55,
3095,348,182,97.37,
3100,350,187,99.19,
3105,365,206,97.99,
3110,356,193,98.28,
3115,359,181,98.08999999999999,
3120,361,171,98.28999999999999,
3125,355,181,97.99,
3130,346,187,96.66,
3135,364,180,98.59,
3140,359,172,98.92,
3145,361,188,99.25,
3150,377,176,97.14,
3155,361,185,96.97,
3160,343,191,97.52999999999999,
3165,358,178,102.05,
3170,349,181,101.53,
3175,344,184,99.47000000000001,
3180,347,193,96.33,
3185,352,189,96.45,
3190,354,178,97.48,
3195,352,173,97.76,
3200,326,188,98.86,
3205,352,206,96.89999999999999,
3210,344,185,98.09,
3215,302,178,97.38,
3220,336,185,97.64,
3225,343,173,98.78,
3230,347,168,98.60000000000001,
3235,343,196,96.2,
3240,349,183,98.16,
3245,346,188,98.5,
3250,349,188,98.16999999999999,
3255,357,189,98.60000000000001,
3260,357,180,101.79,
3265,343,179,97.82000000000001,
3270,338,185,97.3,
3275,351,178,97.64,
3280,358,186,99.11999999999999,
3285,354,192,98.53999999999999,
3290,347,175,98.67,
3295,348,174,99.42999999999999,
3300,350,187,98.07000000000001,
3305,334,183,97.13,
3310,361,170,98.15,
3315,336,169,97.71,
3320,356,178,97.61,
3325,374,184,99.34,
3330,371,170,98.13,
3335,360,187,97.38999999999999,
3340,370,179,99.21000000000001,
3345,342,177,97.58,
3350,348,175,98.38,
3355,365,183,98.38,
3360,358,172,98.75,
3365,346,193,100.09,
3370,347,181,97.82000000000001,
3375,346,188,98.5,
3380,349,181,99.45,
3385,355,178,98.71000000000001,
3390,354,172,98.34,
3395,338,186,98.22,
3400,359,188,97.25,
3405,366,183,98.05,
3410,339,196,97.11,
3415,370,177,100.80000000000001,
3420,363,194,97.72999999999999,
3425,353,180,97.61999999999999,
3430,342,190,99.68,
3435,347,191,98.07,
3440,347,188,98.03999999999999,
3445,346,182,99.98,
3450,385,187,96.88,
3455,322,189,96.83999999999999,
3460,334,192,99.34,
3465,336,177,99.91,
3470,343,180,98.94999999999999,
3475,342,186,98.55000000000001,
3480,359,193,97.44999999999999,
3485,358,197,100.14999999999999,
3490,343,188,99.0,
3495,364,190,102.05,
3500,359,187,99.48,
3505,353,186,99.42,
3510,345,183,100.66,
3515,358,186,96.57,
3520,357,172,99.3,
3525,348,181,99.32,
3530,344,188,99.15,
3535,353,171,96.37,
3540,353,156,98.83,
3545,348,169,96.98,
3550,350,193,98.2,
3555,344,197,99.83,
3560,346,177,96.56,
3565,351,183,98.97,
3570,334,189,102.64,
3575,329,188,97.78,
3580,366,176,98.7,
3585,353,199,98.55,
3590,338,206,97.71000000000001,
3595,351,186,96.67,
3600,347,180,97.7,
3605,347,173,100.52999999999999,
3610,347,192,99.38,
3615,353,186,97.19999999999999,
3620,343,195,98.61,
3625,361,179,98.82000000000001,
3630,360,198,97.77000000000001,
3635,343,193,96.17,
3640,355,178,101.59,
3645,362,175,97.89999999999999,
3650,346,201,97.96000000000001,
3655,365,200,99.4,
3660,348,181,99.87,
3665,352,186,99.36,
3670,350,191,98.67,
3675,351,183,99.8,
3680,356,199,124.18,
3685,337,189,96.13000000000001,
3690,359,183,100.30999999999999,
3695,344,187,97.83,
3700,332,198,98.87,
3705,349,181,96.99000000000001,
3710,341,193,97.62,
3715,367,182,98.34,
3720,360,177,98.31,
3725,343,183,99.69999999999999,
3730,335,199,100.33,
3735,342,185,98.49000000000001,
3740,349,181,97.68,
3745,344,195,98.8,
3750,344,195,96.91000000000001,
3755,357,187,98.48,
3760,368,191,98.68,
3765,351,195,98.45,
3770,344,181,97.71,
3775,364,184,97.86,
3780,340,190,104.62,
3785,361,180,101.99,
3790,357,182,99.52,
3795,369,175,97.69,
3800,354,188,99.96000000000001,
3805,356,192,98.38,
3810,358,196,99.47,
3815,357,191,99.15,
3820,335,180,99.8,
3825,365,189,99.42999999999999,
3830,350,198,98.91,
3835,347,184,98.13000000000001,
3840,358,204,96.88,
3845,358,181,99.17,
3850,356,169,96.79,
3855,348,171,98.83999999999999,
3860,346,195,98.37,
3865,356,184,101.82000000000001,
3870,348,195,97.19,
3875,371,194,97.75,
3880,354,194,96.17,
3885,361,174,99.10000000000001,
3890,368,178,98.36,
3895,333,202,97.36,
3900,338,184,98.47999999999999,
3905,367,193,97.19,
3910,363,183,98.05,
3915,348,196,97.39,
3920,345,193,97.26,
3925,353,186,97.74000000000001,
3930,331,199,99.18,
3935,350,197,98.7,
3940,355,194,97.14,
3945,347,188,97.44999999999999,
3950,373,196,94.64999999999999,
3955,356,174,98.17999999999999,
3960,357,188,99.88,
3965,361,195,98.14,
3970,338,201,98.91,
3975,350,190,97.14,
3980,358,192,100.91,
3985,338,186,98.22,
3990,338,173,98.11,
3995,357,192,100.28,
4000,348,199,98.38,
4005,362,203,97.76,
4010,348,192,97.48,
4015,347,199,99.78,
4020,342,205,99.82000000000001,
4025,354,193,98.91,
4030,346,193,97.55,
4035,365,172,98.92999999999999,
4040,371,167,97.69,
4045,378,170,103.32000000000001,
4050,366,200,99.47999999999999,
4055,347,196,98.16,
4060,345,173,99.19,
4065,355,184,97.47,
4070,344,183,99.03,
4075,345,188,97.87,
4080,368,192,98.31,
4085,349,184,98.3,
4090,356,180,98.81,
4095,352,182,101.36,
4100,354,191,101.96000000000001,
4105,351,189,101.88,
4110,344,190,98.78999999999999,
4115,366,167,98.33999999999999,
4120,351,188,100.88,
4125,338,192,101.21000000000001,
4130,350,199,96.71000000000001,
4135,368,188,98.07000000000001,
4140,352,181,100.88,
4145,368,192,99.76,
4150,353,197,98.5,
4155,339,191,97.41,
4160,351,191,99.75,
4165,350,200,99.46000000000001,
4170,342,188,97.85000000000001,
4175,338,181,99.17,
4180,371,182,97.35000000000001,
4185,349,190,97.94000000000001,
4190,348,176,99.37,
4195,372,202,98.08000000000001,
4200,359,189,101.85,
4205,350,188,97.6,
4210,349,192,102.35000000000001,
4215,332,187,97.23,
4220,336,184,96.95,
4225,345,171,100.13,
4230,349,184,99.17999999999999,
4235,366,186,99.69,
4240,352,192,97.5,
4245,358,192,99.59,
4250,342,191,97.66,
4255,334,186,98.15,
4260,338,192,98.87,
4265,331,191,98.53999999999999,
4270,335,213,97.96,
4275,328,188,97.23,
4280,355,190,97.66000000000001,
4285,363,194,99.10000000000001,
4290,358,189,99.21000000000001,
4295,353,179,98.72,
4300,367,182,99.52,
4305,354,202,98.94,
4310,347,187,98.66999999999999,
4315,367,186,99.2,
4320,359,175,98.95,
4325,334,168,97.92999999999999,
4330,347,177,98.85,
4335,350,184,97.5,
4340,343,178,97.99,
4345,339,187,100.56,
4350,336,208,97.68,
4355,355,185,99.94,
4360,378,188,98.16,
4365,361,186,97.86,
4370,356,197,97.86,
4375,362,195,98.73,
4380,358,199,98.53,
4385,347,187,98.93,
4390,371,182,99.17,
4395,346,193,97.65,
4400,344,176,100.44,
4405,332,188,99.28999999999999,
4410,332,183,97.53,
4415,347,185,98.11,
4420,358,177,101.04,
4425,370,175,99.03,
4430,358,181,97.98,
4435,347,171,97.14,
4440,367,184,99.30000000000001,
4445,358,194,97.37,
4450,341,185,96.85,
4455,353,190,97.11999999999999,
4460,338,205,99.88,
4465,340,181,97.42,
4470,361,178,100.25,
4475,337,186,99.25,
4480,352,176,98.72,
4485,347,198,97.03,
4490,375,182,98.63999999999999,
4495,334,200,99.28,
4500,319,192,98.17,
4505,344,181,98.66,
4510,362,200,98.10000000000001,
4515,356,185,97.97,
4520,366,181,99.66,
4525,341,190,95.67999999999999,
4530,371,177,100.19,
4535,346,170,100.23,
4540,366,189,99.18,
4545,352,191,97.33,
4550,367,186,97.03,
4555,382,178,97.47,
4560,358,186,99.12,
4565,355,180,99.63,
4570,375,196,98.78,
4575,355,197,98.06,
4580,344,196,98.66,
4585,364,165,97.17999999999999,
4590,328,177,96.62,
4595,347,185,99.9,
4600,356,175,95.54,
4605,353,188,98.09,
4610,350,185,98.89,
4615,357,190,97.7,
4620,338,191,99.13000000000001,
4625,352,187,97.66,
4630,325,195,97.79,
4635,346,204,99.0,
4640,335,196,98.59,
4645,350,191,98.27999999999999,
4650,343,190,97.24000000000001,
4655,343,178,97.11,
4660,352,176,98.80000000000001,
4665,371,168,99.00999999999999,
4670,348,179,97.85000000000001,
4675,349,186,97.07,
4680,370,177,98.04,
4685,365,173,98.78,
4690,362,175,99.17,
4695,344,196,96.39,
4700,345,181,101.08999999999999,
4705,361,174,98.08999999999999,
4710,367,178,99.32000000000001,
4715,357,184,97.86,
4720,328,177,98.15,
4725,352,181,98.46000000000001,
4730,361,187,98.53,
4735,369,193,98.14,
4740,347,174,96.93,
4745,353,177,98.05,
4750,336,186,98.78,
4755,355,189,98.04,
4760,355,172,99.13,
4765,350,201,99.06,
4770,346,183,99.61999999999999,
4775,361,181,98.25,
4780,334,194,99.48,
4785,353,198,99.15,
4790,364,187,98.25,
4795,352,184,98.07000000000001,
4800,352,192,97.91,
4805,335,177,100.16,
4810,361,175,97.88,
4815,350,190,98.68,
4820,342,192,98.56,
4825,360,176,97.04,
4830,348,181,99.66,
4835,353,164,98.6,
4840,353,182,100.19999999999999,
4845,356,171,99.83,
4850,353,185,97.77,
4855,364,173,99.62,
4860,351,167,98.2,
4865,345,186,98.53,
4870,358,175,98.09,
4875,352,173,98.9,
4880,336,160,96.84,
4885,327,192,97.92,
4890,347,198,100.56,
4895,348,197,97.21000000000001,
4900,352,186,95.23,
4905,341,168,98.53999999999999,
4910,364,188,98.28999999999999,
4915,335,179,96.59,
4920,351,186,98.01,
4925,339,194,97.72,
4930,348,182,99.46000000000001,
4935,336,182,97.22999999999999,
4940,356,183,99.14,
4945,344,179,97.19,
4950,334,206,98.25999999999999,
4955,333,185,98.16,
4960,343,186,100.41999999999999,
4965,353,173,96.8,
4970,340,178,98.92999999999999,
4975,374,177,97.25,
4980,351,189,98.61,
4985,357,199,98.78999999999999,
4990,369,182,98.56,
4995,362,182,98.84,
5000,335,186,99.49,
5005,332,176,97.34,
5010,341,163,100.16,
5015,349,164,98.85,
5020,339,192,98.00999999999999,
5025,351,198,97.73,
5030,337,176,99.13,
5035,352,172,99.5,
5040,345,176,95.36,
5045,336,187,98.94,
5050,336,192,100.98,
5055,357,182,100.03,
5060,342,184,97.79,
5065,342,196,98.64999999999999,
5070,358,175,97.5,
5075,320,192,98.43,
5080,345,176,98.92,
5085,352,184,99.61,
5090,344,178,97.75,
5095,341,187,101.03,
5100,348,191,98.63,
5105,364,194,99.54,
5110,368,179,98.3,
5115,365,188,101.60000000000001,
5120,353,188,97.86,
5125,344,176,98.83,
5130,350,188,99.33,
5135,352,187,99.12,
5140,342,197,96.85,
5145,329,191,99.31,
5150,332,194,100.12,
5155,344,177,99.16,
5160,346,175,98.85,
5165,356,170,98.49,
5170,374,171,99.64,
5175,322,178,100.22999999999999,
5180,331,180,98.76,
5185,353,168,97.86,
5190,346,174,98.31,
5195,346,196,97.67999999999999,
5200,329,174,96.13,
5205,353,187,96.9,
5210,362,181,97.96000000000001,
5215,363,171,99.15,
5220,358,185,98.19,
5225,341,187,99.6,
5230,349,176,98.28,
5235,348,179,99.55,
5240,325,168,98.03,
5245,340,177,99.5,
5250,362,184,98.46000000000001,
5255,362,191,99.61999999999999,
5260,345,190,99.03,
5265,361,198,98.15,
5270,356,191,98.82,
5275,339,181,98.55,
5280,360,185,97.64999999999999,
5285,354,184,98.91000000000001,
5290,330,187,97.86,
5295,345,179,97.53999999999999,
5300,353,182,96.52000000000001,
5305,368,182,100.84,
5310,355,184,97.3,
5315,365,173,99.8,
5320,358,167,99.49,
5325,349,177,100.00999999999999,
5330,363,174,100.83,
5335,349,162,98.48,
5340,347,187,98.88,
5345,367,174,98.76,
5350,356,188,97.34,
5355,358,178,99.04,
5360,341,174,97.03,
5365,340,180,97.55,
5370,347,183,99.48,
5375,351,183,99.39,
5380,346,192,98.30000000000001,
5385,334,183,99.73,
5390,354,178,100.67,
5395,330,181,99.09,
5400,354,191,98.1,
5405,358,173,98.73,
5410,365,172,97.71,
5415,346,189,98.50999999999999,
5420,364,186,100.98,
5425,350,168,98.14,
5430,338,162,98.1,
5435,353,185,96.33999999999999,
5440,341,182,97.64,
5445,371,184,98.59,
5450,361,186,98.96,
5455,343,184,99.38,
5460,367,205,102.7,
5465,366,183,100.38,
5470,357,197,98.37,
5475,368,193,97.01,
5480,368,181,104.0,
5485,341,168,97.82,
5490,344,174,98.72999999999999,
5495,328,184,97.45,
5500,354,182,97.53,
5505,366,176,98.83,
5510,361,186,98.55000000000001,
5515,344,176,98.47,
5520,340,176,97.21,
5525,342,175,97.33,
5530,373,179,97.76,
5535,347,186,97.39999999999999,
5540,335,168,100.12,
5545,356,194,99.14,
5550,361,184,97.13999999999999,
5555,345,181,97.11,
5560,336,185,100.66000000000001,
5565,335,190,98.8,
5570,338,181,96.09,
5575,354,177,97.04,
5580,349,174,97.93,
5585,359,182,98.27,
5590,373,188,98.76,
5595,355,188,98.28,
5600,349,188,97.66,
5605,358,180,98.13,
5610,369,174,97.28999999999999,
5615,341,177,97.89,
5620,353,186,98.88,
5625,356,183,98.15,
5630,347,182,99.64999999999999,
5635,325,173,98.64999999999999,
5640,340,184,100.86,
5645,360,186,97.72,
5650,337,180,97.73,
5655,343,181,102.03,
5660,369,182,98.28999999999999,
5665,342,203,97.55,
5670,344,196,98.36,
5675,345,166,97.64999999999999,
5680,339,175,101.18,
5685,367,199,95.2,
5690,341,187,96.82,
5695,338,192,99.3,
5700,348,187,97.34,
5705,357,199,98.57000000000001,
5710,341,194,100.17,
